p
"(:Idea {name: Habeas Corpus, definition: A legal principle that protects individuals from unlawful detention., category: Political Systems & Governance, slug: habeas-corpus})-[:RESTRICTED_DURING {framework: Idea Evolution}]->(:Idea {name: State of Emergency, definition: A condition allowing the government to take extraordinary actions., category: Political Systems & Governance, slug: state-of-emergency})"
"(:Idea {name: Legislature, definition: The branch of government that creates laws., category: Political Systems & Governance, slug: legislature})-[:PASSES {framework: Idea Evolution}]->(:Idea {name: Statutory Law, definition: Laws formally written and enacted by legislative bodies., category: Political Systems & Governance, slug: statutory-law})"
"(:Idea {name: Judiciary, definition: The branch of government responsible for interpreting laws and administering justice., category: Political Systems & Governance, slug: judiciary})-[:ENFORCES {framework: Idea Evolution}]->(:Idea {name: Statutory Law, definition: Laws formally written and enacted by legislative bodies., category: Political Systems & Governance, slug: statutory-law})"
"(:Idea {name: Unexpected Vacancy, definition: An unplanned opening in political office due to death, resignation, or removal., category: Political Systems & Governance, slug: unexpected-vacancy})-[:ACTIVATES {framework: Idea Evolution}]->(:Idea {name: Succession Plan, definition: A strategy for replacing leaders or transferring power., category: Political Systems & Governance, slug: succession-plan})"
"(:Idea {name: Campaign Finance, definition: Funds raised and spent to influence political campaigns., category: Political Systems & Governance, slug: campaign-finance})-[:INCLUDES {framework: Institutional Codification}]->(:Idea {name: Super PAC, definition: An independent political action committee that can raise unlimited funds., category: Political Systems & Governance, slug: super-pac})"
"(:Idea {name: Campaign Strategy, definition: A plan to influence voters and win an election., category: Political Systems & Governance, slug: campaign-strategy})-[:TARGETS {framework: Idea Evolution}]->(:Idea {name: Swing State, definition: A state where political support is evenly divided and unpredictable., category: Political Systems & Governance, slug: swing-state})"
"(:Idea {name: Labor Movements, definition: Collective efforts by workers to improve wages, conditions, and rights through organization and advocacy., category: Political Systems & Governance, slug: labor-movements})-[:GAVE_RISE_TO {framework: Idea Evolution}]->(:Idea {name: Syndicalism, definition: A movement advocating worker control of industry through trade unions., category: Political Systems & Governance, slug: syndicalism})"
"(:Idea {name: Populism, definition: Political ideas aiming to represent the common people., category: Political Systems & Governance, slug: populism})-[:conflict {framework: [Conflict and Resolution, Idea Evolution]}]->(:Idea {name: Technocracy, definition: Government by technical experts., category: Political Systems & Governance, slug: technocracy})"
"(:Idea {name: Scientific Management, definition: A theory promoting efficient, data-driven organization and governance; often applied to public administration., category: Technological & Engineering Innovations, slug: scientific-management})-[:SUPPORTS {framework: Idea Evolution}]->(:Idea {name: Technocracy, definition: Government by technical experts., category: Political Systems & Governance, slug: technocracy})"
"(:Idea {name: Administrative State, definition: A government heavily run through its bureaucratic institutions., category: Political Systems & Governance, slug: administrative-state})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Technocracy, definition: Government by technical experts., category: Political Systems & Governance, slug: technocracy})"
"(:Idea {name: Constitutional Reform, definition: Changes made to a constitution to update or improve governance., category: Political Systems & Governance, slug: constitutional-reform})-[:ENACTS {framework: Idea Evolution}]->(:Idea {name: Term Limit, definition: A legal restriction on the number of terms an elected official can serve., category: Political Systems & Governance, slug: term-limit})"
"(:Idea {name: Divine Right, definition: The belief that a ruler’s authority is granted directly by a divine power, not by the people., category: Political Systems & Governance, slug: divine-right})-[:JUSTIFIES {framework: Idea Evolution}]->(:Idea {name: Theocracy, definition: A government system ruled by religious leaders or divine guidance., category: Political Systems & Governance, slug: theocracy})"
"(:Idea {name: Secularism, definition: The principle advocating for separation between religion and government affairs., category: Political Philosophy, slug: secularism})-[:OPPOSES {framework: Idea Evolution}]->(:Idea {name: Theocracy, definition: A government system ruled by religious leaders or divine guidance., category: Political Systems & Governance, slug: theocracy})"
"(:Idea {name: Clerical and Civil Authority, definition: Shared governance between religious leaders and elected officials., category: Political Systems & Governance, slug: clerical-and-civil-authority})-[:STRUCTURES {framework: Idea Evolution}]->(:Idea {name: Theocratic Republic, definition: A republic governed under religious principles and leaders., category: Political Systems & Governance, slug: theocratic-republic})"
"(:Idea {name: Tyranny, definition: Oppressive rule by a single, often cruel, authority., category: Political Systems & Governance, slug: tyranny})-[:PRECEDES {framework: Idea Evolution}]->(:Idea {name: Totalitarianism, definition: A centralized government that seeks to control all aspects of life., category: Political Systems & Governance, slug: totalitarianism})"
"(:Idea {name: Liberal Democracy, definition: A representative democracy with protections for individual freedoms., category: Political Systems & Governance, slug: liberal-democracy})-[:OPPOSES {framework: Conflict and Resolution}]->(:Idea {name: Totalitarianism, definition: A centralized government that seeks to control all aspects of life., category: Political Systems & Governance, slug: totalitarianism})"
"(:Idea {name: Pluralism, definition: A political system recognizing diverse interests and groups., category: Political Systems & Governance, slug: pluralism})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Totalitarianism, definition: A centralized government that seeks to control all aspects of life., category: Political Systems & Governance, slug: totalitarianism})"
"(:Idea {name: Authoritarianism, definition: Strong central power with limited political freedoms., category: Political Systems & Governance, slug: authoritarianism})-[:EVOLVED_INTO {framework: Idea Evolution}]->(:Idea {name: Totalitarianism, definition: A centralized government that seeks to control all aspects of life., category: Political Systems & Governance, slug: totalitarianism})"
"(:Idea {name: Participatory Democracy, definition: A model emphasizing broad participation in political decision-making., category: Political Systems & Governance, slug: participatory-democracy})-[:ENABLES {framework: Idea Evolution}]->(:Idea {name: Town Hall Meeting, definition: An event where officials meet with constituents to discuss issues., category: Political Systems & Governance, slug: town-hall-meeting})"
"(:Idea {name: Permanent Government, definition: A stable government that remains in place after interim or caretaker administrations., category: Political Systems & Governance, slug: permanent-government})-[:REPLACES {framework: Idea Evolution}]->(:Idea {name: Transitional Government, definition: An interim regime managing state affairs before permanent governance., category: Political Systems & Governance, slug: transitional-government})"
"(:Idea {name: Administrative Reform, definition: Changes aimed at improving efficiency in public administration., category: Political Systems & Governance, slug: administrative-reform})-[:ENABLES {framework: Institutional Codification}]->(:Idea {name: Transparency, definition: Openness in government operations and decision-making., category: Political Systems & Governance, slug: transparency})"
"(:Idea {name: Bicameral Legislature, definition: A legislature composed of two separate chambers or houses., category: Political Systems & Governance, slug: bicameral-legislature})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Unicameral Legislature, definition: A legislative body with a single chamber., category: Political Systems & Governance, slug: unicameral-legislature})"
"(:Idea {name: Civil Rights Movements, definition: Collective efforts to expand and protect the rights of marginalized groups., category: Political Systems & Governance, slug: civil-rights-movements})-[:ACHIEVES {framework: Idea Evolution}]->(:Idea {name: Universal Suffrage, definition: The right of all adult citizens to vote, regardless of status., category: Political Systems & Governance, slug: universal-suffrage})"
"(:Idea {name: Compulsory Voting, definition: Legal requirement for eligible citizens to vote., category: Political Systems & Governance, slug: compulsory-voting})-[:IMPLEMENTED_IN {framework: Idea Evolution}]->(:Idea {name: Universal Suffrage, definition: The right of all adult citizens to vote, regardless of status., category: Political Systems & Governance, slug: universal-suffrage})"
"(:Idea {name: Civil Disobedience, definition: Refusal to obey certain laws as a peaceful form of political protest., category: Political Systems & Governance, slug: civil-disobedience})-[:OPPOSES {framework: Idea Evolution}]->(:Idea {name: Unjust Laws, definition: Laws that are considered morally or ethically wrong, often violating principles of justice, equality, or fundamental rights., category: Political Systems & Governance, slug: unjust-laws})"
"(:Idea {name: Override Vote, definition: A legislative vote to overturn a decision, often a veto, by a higher authority., category: Political Systems & Governance, slug: override-vote})-[:LIMITS {framework: Idea Evolution}]->(:Idea {name: Veto Power, definition: The authority to reject a decision or proposal made by a law-making body., category: Political Systems & Governance, slug: veto-power})"
"(:Idea {name: Executive Branch, definition: The part of government responsible for implementing laws and managing operations., category: Political Systems & Governance, slug: executive-branch})-[:EXERCISES {framework: Idea Evolution}]->(:Idea {name: Veto Power, definition: The authority to reject a decision or proposal made by a law-making body., category: Political Systems & Governance, slug: veto-power})"
"(:Idea {name: Electoral Reform, definition: Changes aimed at improving the electoral process., category: Political Systems & Governance, slug: electoral-reform})-[:OPPOSES {framework: Conflict and Resolution}]->(:Idea {name: Vote Buying, definition: Illegally offering money or gifts in exchange for votes., category: Political Systems & Governance, slug: vote-buying})"
"(:Idea {name: Parliament, definition: A legislative body responsible for making laws and overseeing the government., category: Political Systems & Governance, slug: parliament})-[:INITIATES {framework: Idea Evolution}]->(:Idea {name: Vote of Confidence, definition: A test to confirm legislative support for the government., category: Political Systems & Governance, slug: vote-of-confidence})"
"(:Idea {name: Legislative Dissent, definition: Formal or informal opposition to proposed laws or legislative actions by members of a legislature., category: Political Systems & Governance, slug: legislative-dissent})-[:TRIGGERS {framework: Idea Evolution}]->(:Idea {name: Vote of No Confidence, definition: A legislative vote showing that the majority does not support the executive., category: Political Systems & Governance, slug: vote-of-no-confidence})"
"(:Idea {name: Motion of Censure, definition: A formal statement of disapproval toward a government or official., category: Political Systems & Governance, slug: motion-of-censure})-[:PRECEDES {framework: Idea Evolution}]->(:Idea {name: Vote of No Confidence, definition: A legislative vote showing that the majority does not support the executive., category: Political Systems & Governance, slug: vote-of-no-confidence})"
"(:Idea {name: Electoral Commission, definition: A body overseeing the conduct of elections., category: Political Systems & Governance, slug: electoral-commission})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Vote Tallying, definition: The process of counting votes in an election., category: Political Systems & Governance, slug: vote-tallying})"
"(:Idea {name: Electoral Integrity Laws, definition: Legal measures designed to ensure the fairness, security, and transparency of electoral processes., category: Political Systems & Governance, slug: electoral-integrity-laws})-[:PREVENTS {framework: Idea Evolution}]->(:Idea {name: Voter Suppression, definition: Strategies used to prevent or discourage certain groups from voting., category: Political Systems & Governance, slug: voter-suppression})"
"(:Idea {name: Digital Ballot, definition: A secure online method for casting votes., category: Political Systems & Governance, slug: digital-ballot})-[:IMPROVES {framework: Idea Evolution}]->(:Idea {name: Voter Turnout, definition: The percentage of eligible voters who participate in an election., category: Political Systems & Governance, slug: voter-turnout})"
"(:Idea {name: Compulsory Voting, definition: Legal requirement for eligible citizens to vote., category: Political Systems & Governance, slug: compulsory-voting})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Voter Turnout, definition: The percentage of eligible voters who participate in an election., category: Political Systems & Governance, slug: voter-turnout})"
"(:Idea {name: Voter Suppression, definition: Strategies used to prevent or discourage certain groups from voting., category: Political Systems & Governance, slug: voter-suppression})-[:REDUCES {framework: Idea Evolution}]->(:Idea {name: Voter Turnout, definition: The percentage of eligible voters who participate in an election., category: Political Systems & Governance, slug: voter-turnout})"
"(:Idea {name: Safe Seat, definition: An electoral district consistently won by the same party or candidate., category: Political Systems & Governance, slug: safe-seat})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Voter Turnout, definition: The percentage of eligible voters who participate in an election., category: Political Systems & Governance, slug: voter-turnout})"
"(:Idea {name: Political Apathy, definition: Lack of interest or concern in political activities., category: Political Systems & Governance, slug: political-apathy})-[:REDUCES {framework: Idea Evolution}]->(:Idea {name: Voter Turnout, definition: The percentage of eligible voters who participate in an election., category: Political Systems & Governance, slug: voter-turnout})"
"(:Idea {name: Voter Suppression, definition: Strategies used to prevent or discourage certain groups from voting., category: Political Systems & Governance, slug: voter-suppression})-[:VIOLATES {framework: Idea Evolution}]->(:Idea {name: Voting Rights, definition: Legal rights protecting individuals' ability to participate in elections., category: Political Systems & Governance, slug: voting-rights})"
"(:Idea {name: Universal Suffrage, definition: The right of all adult citizens to vote, regardless of status., category: Political Systems & Governance, slug: universal-suffrage})-[:EXTENDS {framework: Legal Foundation}]->(:Idea {name: Voting Rights, definition: Legal rights protecting individuals' ability to participate in elections., category: Political Systems & Governance, slug: voting-rights})"
"(:Idea {name: Constitution, definition: A foundational legal document outlining a government’s structure and principles., category: Political Systems & Governance, slug: constitution})-[:GUARANTEES {framework: Legal Foundation}]->(:Idea {name: Voting Rights, definition: Legal rights protecting individuals' ability to participate in elections., category: Political Systems & Governance, slug: voting-rights})"
"(:Idea {name: Whistleblower Protection, definition: Legal safeguards for individuals exposing wrongdoing., category: Political Systems & Governance, slug: whistleblower-protection})-[:PROTECTS {framework: Idea Evolution}]->(:Idea {name: Whistleblower, definition: A person who exposes wrongdoing within an organization., category: Political Systems & Governance, slug: whistleblower})"
"(:Idea {name: Transparency Legislation, definition: Laws mandating open government processes and data., category: Political Systems & Governance, slug: transparency-legislation})-[:ENACTS {framework: Idea Evolution}]->(:Idea {name: Whistleblower Protection, definition: Legal safeguards for individuals exposing wrongdoing., category: Political Systems & Governance, slug: whistleblower-protection})"
"(:Idea {name: Legal Tender Law, definition: A statute defining official currency that must be accepted for debts., category: Political Systems & Governance, slug: legal-tender-law})-[:MANDATES {framework: Idea Evolution}]->(:Idea {name: Use of Currency, definition: The legal obligation to accept a nation's official money as payment in transactions., category: Political Systems & Governance, slug: use-of-currency})"
"(:Idea {name: Gubernatorial Power, definition: Authority exercised by a governor., category: Political Systems & Governance, slug: gubernatorial-power})-[:INCLUDES {framework: Idea Evolution}]->(:Idea {name: Veto Authority, definition: The constitutional power of an executive to reject legislation passed by the legislature., category: Political Systems & Governance, slug: veto-authority})"
"(:Idea {name: Voting Machine, definition: Electronic devices used to record and count votes., category: Political Systems & Governance, slug: voting-machine})-[:IMPROVES {framework: Idea Evolution}]->(:Idea {name: Vote Tallying Speed, definition: The rate at which votes are counted and recorded during an election., category: Political Systems & Governance, slug: vote-tallying-speed})"
"(:Idea {name: Political Debates, definition: Public discussions between candidates outlining their positions., category: Political Systems & Governance, slug: political-debates})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Voter Choice, definition: The range of candidates or policies available for selection in an election., category: Political Systems & Governance, slug: voter-choice})"
"(:Idea {name: Electoral Commission Independence, definition: The impartiality of the body overseeing elections., category: Political Systems & Governance, slug: electoral-commission-independence})-[:PROTECTS {framework: Idea Evolution}]->(:Idea {name: Voter Confidence, definition: Public trust in the integrity and fairness of electoral processes., category: Political Systems & Governance, slug: voter-confidence})"
"(:Idea {name: Political Party, definition: An organized group seeking to gain power through elections., category: Political Systems & Governance, slug: political-party})-[:REPRESENTS {framework: Idea Evolution}]->(:Idea {name: Voter Groups, definition: Segments of the electorate categorized by shared political, social, or demographic traits., category: Political Systems & Governance, slug: voter-groups})"
"(:Idea {name: Political Advertising, definition: Media used to promote political candidates or policies., category: Political Systems & Governance, slug: political-advertising})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Voter Perception, definition: How citizens view political candidates, parties or electoral processes., category: Political Systems & Governance, slug: voter-perception})"
"(:Idea {name: Political Endorsement, definition: A public declaration of support for a candidate or policy., category: Political Systems & Governance, slug: political-endorsement})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Voter Preference, definition: An individual’s ranked or selected choice among candidates or ballot options., category: Political Systems & Governance, slug: voter-preference})"
"(:Idea {name: Secret Ballot, definition: Voting method ensuring anonymity., category: Political Systems & Governance, slug: secret-ballot})-[:ENSURES {framework: Idea Evolution}]->(:Idea {name: Voter Privacy, definition: The protection of an individual's ballot choices from being disclosed., category: Political Systems & Governance, slug: voter-privacy})"
"(:Idea {name: Electoral Violence, definition: Acts of violence aimed at influencing electoral processes., category: Political Systems & Governance, slug: electoral-violence})-[:THREATENS {framework: Idea Evolution}]->(:Idea {name: Voter Safety, definition: Measures to ensure physical security for voters during the electoral process., category: Political Systems & Governance, slug: voter-safety})"
"(:Idea {name: Recall Election, definition: A process by which voters can remove an elected official from office., category: Political Systems & Governance, slug: recall-election})-[:empowerment {framework: Idea Evolution}]->(:Idea {name: Voters, definition: Individuals eligible and registered to cast a ballot in an election., category: Political Systems & Governance, slug: voters})"
"(:Idea {name: Spoiler Effect, definition: When a third-party candidate alters the outcome by splitting votes., category: Political Systems & Governance, slug: spoiler-effect})-[:SPLITS {framework: Idea Evolution}]->(:Idea {name: Votes Between Similar Candidates, definition: The division of electoral support among ideologically alike candidates, often weakening their overall chances., category: Political Systems & Governance, slug: votes-between-similar-candidates})"
"(:Idea {name: Electoral System, definition: The method by which votes are counted and representatives are selected., category: Political Systems & Governance, slug: electoral-system})-[:DETERMINES {framework: Idea Evolution}]->(:Idea {name: Voting Mechanism, definition: The method by which votes are cast, recorded, and counted in an election., category: Political Systems & Governance, slug: voting-mechanism})"
"(:Idea {name: Pork Barrel Politics, definition: Government spending for localized projects to gain political support., category: Political Systems & Governance, slug: pork-barrel-politics})-[:CRITICIZED_FOR {framework: Idea Evolution}]->(:Idea {name: Wasteful Spending, definition: Government expenditure perceived as unnecessary or not serving the public interest., category: Political Systems & Governance, slug: wasteful-spending})"
"(:Idea {name: Socialism, definition: A political theory advocating state or collective ownership of production., category: Political Systems & Governance, slug: socialism})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Welfare State, definition: A government that provides social services and economic support to its citizens through redistribution., category: Political Systems & Governance, slug: welfare-state})"
"(:Idea {name: First-Past-the-Post, definition: An electoral system where the candidate with the most votes wins., category: Political Systems & Governance, slug: first-past-the-post})-[:RESULTS_IN {framework: Idea Evolution}]->(:Idea {name: Winner Takes All, definition: A voting system in which the candidate with the most votes secures the entire prize or representation., category: Political Systems & Governance, slug: winner-takes-all})"
"(:Idea {name: De Facto Government, definition: A government that exercises power regardless of legal legitimacy., category: Political Systems & Governance, slug: de-facto-government})-[:EXERCISES_POWER {framework: Idea Evolution}]->(:Idea {name: Without Legal Recognition, definition: Operating or existing without official approval or acknowledgment by law., category: Political Systems & Governance, slug: without-legal-recognition})"
"(:Idea {name: Syndicalism, definition: A movement advocating worker control of industry through trade unions., category: Political Systems & Governance, slug: syndicalism})-[:ADVOCATES_FOR {framework: Idea Evolution}]->(:Idea {name: Worker Control of Industry, definition: An economic and political model where employees manage and direct industrial operations., category: Political Systems & Governance, slug: worker-control-of-industry})"
"(:Idea {name: Youth Parliament, definition: A platform for young people to debate and engage in mock legislation., category: Political Systems & Governance, slug: youth-parliament})-[:ENGAGES {framework: Idea Evolution}]->(:Idea {name: Young Citizens, definition: Individuals of a nation, typically youth or adolescents, who engage in or are being prepared for civic participation., category: Political Systems & Governance, slug: young-citizens})"
"(:Idea {name: No-Confidence Motion, definition: A formal statement that the legislature no longer supports the executive., category: Political Systems & Governance, slug: no-confidence-motion})-[:TESTS {framework: Idea Evolution}]->(:Idea {name: Support for Government, definition: The level of parliamentary or public backing necessary for a government to remain in power., category: Political Systems & Governance, slug: support-for-government})"
"(:Idea {name: Political Patronage, definition: The practice of rewarding supporters with government positions., category: Political Systems & Governance, slug: political-patronage})-[:REWARDS {framework: Idea Evolution}]->(:Idea {name: Supporters, definition: Individuals or groups who back a political candidate, party, or policy., category: Political Systems & Governance, slug: supporters})"
"(:Idea {name: Right-wing Politics, definition: Political positions that emphasize tradition, hierarchy, and limited government., category: Political Systems & Governance, slug: right-wing-politics})-[:ADVOCATES_FOR {framework: Idea Evolution}]->(:Idea {name: Traditional Values, definition: Cultural or moral principles rooted in historical or religious norms, often upheld by conservative movements., category: Political Systems & Governance, slug: traditional-values})"
"(:Idea {name: Multi-party System, definition: A system with multiple political parties competing for power., category: Political Systems & Governance, slug: multi-party-system})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Two-Party System, definition: A political system dominated by two major parties that compete for power., category: Political Systems & Governance, slug: two-party-system})"
"(:Idea {name: Runoff Election, definition: A second election to determine a winner among the top candidates., category: Political Systems & Governance, slug: runoff-election})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Two-Round System, definition: An electoral method where a second round is held if no candidate achieves a majority in the first round., category: Political Systems & Governance, slug: two-round-system})"
"(:Idea {name: Runoff Election, definition: A second election to determine a winner among the top candidates., category: Political Systems & Governance, slug: runoff-election})-[:OCCURS_AFTER {framework: Idea Evolution}]->(:Idea {name: Undecided First Round, definition: A scenario in an election where no candidate secures a required majority, prompting a runoff., category: Political Systems & Governance, slug: undecided-first-round})"
"(:Idea {name: Town Hall Meeting, definition: An event where officials meet with constituents to discuss issues., category: Political Systems & Governance, slug: town-hall-meeting})-[:ENABLES {framework: Idea Evolution, nuance: FACILITATES}]->(:Idea {name: Direct Dialogue, definition: Unmediated communication between citizens and government officials, often in forums like town halls., category: Political Systems & Governance, slug: direct-dialogue})"
"(:Idea {name: Statism, definition: The belief in extensive government control of economic and social policy., category: Political Systems & Governance, slug: statism})-[:IMPLEMENTED_IN {framework: Idea Evolution, nuance: APPLIED_IN}]->(:Idea {name: State-Controlled Economies, definition: Economic systems where the government directs production, pricing, and resource allocation., category: Political Systems & Governance, slug: state-controlled-economies})"
"(:Idea {name: Political Dynasty, definition: A family that maintains political power across generations., category: Political Systems & Governance, slug: political-dynasty})-[:CRITICIZED_FOR {framework: Idea Evolution}]->(:Idea {name: Undermining Meritocracy, definition: The act of favoring individuals for roles or rewards based on factors other than ability or achievement., category: Political Systems & Governance, slug: undermining-meritocracy})"
"(:Idea {name: Rotating Presidency, definition: An arrangement where the presidency is shared or alternated among members., category: Political Systems & Governance, slug: rotating-presidency})-[:IMPLEMENTED_IN {framework: Idea Evolution, nuance: APPLIED_IN}]->(:Idea {name: Confederate Structures, definition: A political system in which regional units retain supremacy and delegate limited powers to a central authority., category: Political Systems & Governance, slug: confederate-structures})"
"(:Idea {name: Incumbency Advantage, definition: The benefit enjoyed by existing office holders during elections., category: Political Systems & Governance, slug: incumbency-advantage})-[:CRITICIZED_FOR {framework: Idea Evolution}]->(:Idea {name: Unequal Competition, definition: An imbalance in electoral or political opportunities that disadvantages certain candidates or groups., category: Political Systems & Governance, slug: unequal-competition})"
"(:Idea {name: Federalism, definition: A system where power is divided between a central and regional governments., category: Political Systems & Governance, slug: federalism})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Unitary State, definition: A system of government where power is centralized in a single national authority., category: Political Systems & Governance, slug: unitary-state})"
"(:Idea {name: Unicameralism, definition: A legislature composed of a single chamber., category: Political Systems & Governance, slug: unicameralism})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Unitary Systems, definition: Governing structures in which subnational units operate under the authority of a central government., category: Political Systems & Governance, slug: unitary-systems})"
"(:Idea {name: Left-wing Politics, definition: Political positions that advocate social equality and government intervention., category: Political Systems & Governance, slug: left-wing-politics})-[:ADVOCATES_FOR {framework: Idea Evolution}]->(:Idea {name: Social Equality, definition: The condition in which all members of society have equal status and access to opportunities., category: Political Systems & Governance, slug: social-equality})"
"(:Idea {name: Progressivism, definition: A philosophy advocating social reform and advancement., category: Political Systems & Governance, slug: progressivism})-[:ADVOCATES_FOR {framework: Idea Evolution}]->(:Idea {name: Social Reforms, definition: Intentional efforts to improve social conditions through changes in laws, policies, or institutions., category: Political Systems & Governance, slug: social-reforms})"
"(:Idea {name: Public Referendum, definition: A direct vote on a specific political question posed to citizens., category: Political Systems & Governance, slug: public-referendum})-[:DECIDES {framework: Idea Evolution}]->(:Idea {name: Specific Issue, definition: A narrowly defined topic or concern addressed through political or legislative action., category: Political Systems & Governance, slug: specific-issue})"
"(:Idea {name: Referendum, definition: A direct vote by the electorate on a specific proposal or issue., category: Political Systems & Governance, slug: referendum})-[:DECIDES {framework: Idea Evolution}]->(:Idea {name: Specific Policy Issue, definition: A particular area of public policy that requires decision-making or reform., category: Political Systems & Governance, slug: specific-policy-issue})"
"(:Idea {name: National Unity Government, definition: A coalition of all major political parties during crisis., category: Political Systems & Governance, slug: national-unity-government})-[:AIMS_TO {framework: Idea Evolution}]->(:Idea {name: Stabilize Governance, definition: The process of strengthening or maintaining political order and continuity during uncertainty., category: Political Systems & Governance, slug: stabilize-governance})"
"(:Idea {name: Sovereign Immunity, definition: Legal doctrine shielding governments from certain legal actions., category: Political Systems & Governance, slug: sovereign-immunity})-[:PROTECTS {framework: Idea Evolution}]->(:Idea {name: State Actors from Lawsuits, definition: Legal immunity granted to government officials protecting them from prosecution or civil suits., category: Political Systems & Governance, slug: state-actors-from-lawsuits})"
"(:Idea {name: Non-Governmental Organization, definition: An independent group that addresses social or political issues., category: Political Systems & Governance, slug: non-governmental-organization})-[:OPERATES_OUTSIDE {framework: Idea Evolution}]->(:Idea {name: State Control, definition: The degree of governmental regulation or ownership over social or economic institutions., category: Political Systems & Governance, slug: state-control})"
"(:Idea {name: Electoral College Vote, definition: The formal vote that elects the president in certain systems., category: Political Systems & Governance, slug: electoral-college-vote})-[:REFLECTS {framework: Idea Evolution}]->(:Idea {name: State Elector Preference, definition: The voting choice of electors representing a specific state in an electoral college system., category: Political Systems & Governance, slug: state-elector-preference})"
"(:Idea {name: State Legislature, definition: A legislative body governing a political subdivision of a country., category: Political Systems & Governance, slug: state-legislature})-[:INTERACTS_WITH {framework: Idea Evolution}]->(:Idea {name: State Governor, definition: The elected head of a state government in a federal system., category: Political Systems & Governance, slug: state-governor})"
"(:Idea {name: State Legislature, definition: A legislative body governing a political subdivision of a country., category: Political Systems & Governance, slug: state-legislature})-[:PASSES {framework: Idea Evolution}]->(:Idea {name: State Laws, definition: Legal statutes enacted by a state legislature within a federal or unitary system., category: Political Systems & Governance, slug: state-laws})"
"(:Idea {name: Unicameralism, definition: A legislature composed of a single chamber., category: Political Systems & Governance, slug: unicameralism})-[:ADVOCATES_FOR {framework: Idea Evolution}]->(:Idea {name: Streamlined Governance, definition: Efficient administrative structures that reduce bureaucracy and improve policy implementation., category: Political Systems & Governance, slug: streamlined-governance})"
"(:Idea {name: Legalism, definition: A philosophy advocating strict adherence to law as the basis of governance., category: Political Systems & Governance, slug: legalism})-[:EMPHASIZES {framework: Idea Evolution}]->(:Idea {name: Strict Law Application, definition: The rigorous enforcement of laws with little room for interpretation or discretion., category: Political Systems & Governance, slug: strict-law-application})"
"(:Idea {name: Power Vacuum, definition: A condition where there is no clear authority or leadership., category: Political Systems & Governance, slug: power-vacuum})-[:OCCURS_AFTER {framework: Idea Evolution}]->(:Idea {name: Regime Collapse, definition: The sudden disintegration or overthrow of a political regime; often leads to instability., category: Political Systems & Governance, slug: regime-collapse})"
"(:Idea {name: Whistleblower Protection, definition: Legal safeguards for individuals exposing wrongdoing., category: Political Systems & Governance, slug: whistleblower-protection})-[:ENSURES {framework: Idea Evolution}]->(:Idea {name: Reporting Safety, definition: Protections ensuring the safety of individuals who report misconduct or corruption., category: Legal Systems, slug: reporting-safety})"
"(:Idea {name: Federalism, definition: A system where power is divided between a central and regional governments., category: Political Systems & Governance, slug: federalism})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Republicanism, definition: A philosophy advocating for representative government based on rule of law and civic virtue., category: Political Philosophy, slug: republicanism})"
"(:Idea {name: Proportional Representation, definition: An electoral system where seats are allocated based on vote share., category: Political Systems & Governance, slug: proportional-representation})-[:ALLOCATES {framework: Idea Evolution}]->(:Idea {name: Seats Based on Vote Share, definition: The distribution of legislative seats in proportion to each party’s share of the vote., category: Political Systems & Governance, slug: seats-based-on-vote-share})"
"(:Idea {name: Vote Share, definition: The percentage of total votes received by a candidate or party., category: Political Systems & Governance, slug: vote-share})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Seats in Legislature, definition: Positions held by representatives within a law-making body or parliamentary chamber., category: Political Systems & Governance, slug: seats-in-legislature})"
"(:Idea {name: Theocratic Republic, definition: A republic governed under religious principles and leaders., category: Political Systems & Governance, slug: theocratic-republic})-[:CONTRASTED_WITH {framework: Idea Evolution}]->(:Idea {name: Secular Democracy, definition: A form of government where religious institutions are separate from state governance and elections., category: Political Systems & Governance, slug: secular-democracy})"
"(:Idea {name: State Sovereignty, definition: The principle that states have the right to govern themselves independently., category: Political Systems & Governance, slug: state-sovereignty})-[:SUPPORTS {framework: Idea Evolution}]->(:Idea {name: Self-Determination, definition: The right of people to freely choose their political status and direction of development., category: Political Philosophy, slug: self-determination})"
